country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($) ;gdp_per_capita ($);generation;;;;;;;;;
Albania;2008;female;5-14 years;1;246288;0.41;Albania2008;;12,881,352,688;4672;Generation Z;240;1;;;;;;;
Albania;2009;female;15-24 years;0;270003;0;Albania2009;;12,044,212,904;4387;Millenials;241;1;;;;;;;
Albania;2009;female;25-34 years;0;182712;0;Albania2009;;12,044,212,904;4387;Generation X;242;1;;;;;;;
Albania;2009;female;35-54 years;0;394286;0;Albania2009;;12,044,212,904;4387;Boomers;243;1;;;;;;;
Albania;2009;female;5-14 years;0;236174;0;Albania2009;;12,044,212,904;4387;Generation Z;244;1;;;;;;;
Albania;2009;female;55-74 years;0;233302;0;Albania2009;;12,044,212,904;4387;Silent;245;1;;;;;;;
Albania;2009;female;75+ years;0;61582;0;Albania2009;;12,044,212,904;4387;Silent;246;1;;;;;;;
Albania;2009;male;15-24 years;0;283448;0;Albania2009;;12,044,212,904;4387;Millenials;247;1;;;;;;;
Albania;2009;male;25-34 years;0;174955;0;Albania2009;;12,044,212,904;4387;Generation X;248;1;;;;;;;
Albania;2009;male;35-54 years;0;374365;0;Albania2009;;12,044,212,904;4387;Boomers;249;1;;;;;;;
Albania;2009;male;5-14 years;0;253007;0;Albania2009;;12,044,212,904;4387;Generation Z;250;1;;;;;;;
Albania;2009;male;55-74 years;0;234570;0;Albania2009;;12,044,212,904;4387;Silent;251;1;;;;;;;
Albania;2009;male;75+ years;0;47331;0;Albania2009;;12,044,212,904;4387;Silent;252;1;;;;;;;
Albania;2010;male;55-74 years;20;241852;8.27;Albania2010;0.722;11,926,953,259;4359;Silent;253;1;;;;;;;
Albania;2010;male;35-54 years;20;371611;5.38;Albania2010;0.722;11,926,953,259;4359;Generation X;254;1;;;;;;;
Albania;2010;male;25-34 years;9;179720;5.01;Albania2010;0.722;11,926,953,259;4359;Generation X;255;1;;;;;;;
Albania;2010;male;75+ years;2;50767;3.94;Albania2010;0.722;11,926,953,259;4359;Silent;256;1;;;;;;;
Albania;2010;male;15-24 years;10;279508;3.58;Albania2010;0.722;11,926,953,259;4359;Millenials;257;1;;;;;;;
Albania;2010;female;25-34 years;6;183579;3.27;Albania2010;0.722;11,926,953,259;4359;Generation X;258;1;;;;;;;
Albania;2010;female;75+ years;2;64415;3.1;Albania2010;0.722;11,926,953,259;4359;Silent;259;1;;;;;;;
Albania;2010;female;35-54 years;12;394593;3.04;Albania2010;0.722;11,926,953,259;4359;Generation X;260;1;;;;;;;
Albania;2010;female;55-74 years;7;241491;2.9;Albania2010;0.722;11,926,953,259;4359;Silent;261;1;;;;;;;
Albania;2010;female;15-24 years;6;263581;2.28;Albania2010;0.722;11,926,953,259;4359;Millenials;262;1;;;;;;;
Albania;2010;female;5-14 years;2;223969;0.89;Albania2010;0.722;11,926,953,259;4359;Generation Z;263;1;;;;;;;
Albania;2010;male;5-14 years;0;240939;0;Albania2010;0.722;11,926,953,259;4359;Generation Z;264;1;;;;;;;
Antigua and Barbuda;1985;female;15-24 years;0;7709;0;Antigua and Barbuda1985;;240,923,926;3850;Generation X;265;1;;;;;;;
Antigua and Barbuda;1985;female;25-34 years;0;6344;0;Antigua and Barbuda1985;;240,923,926;3850;Boomers;266;1;;;;;;;
Antigua and Barbuda;1985;female;35-54 years;0;6173;0;Antigua and Barbuda1985;;240,923,926;3850;Silent;267;1;;;;;;;
Antigua and Barbuda;1985;female;5-14 years;0;7339;0;Antigua and Barbuda1985;;240,923,926;3850;Generation X;268;1;;;;;;;
Antigua and Barbuda;1985;female;55-74 years;0;3778;0;Antigua and Barbuda1985;;240,923,926;3850;G.I. Generation;269;1;;;;;;;
Antigua and Barbuda;1985;female;75+ years;0;949;0;Antigua and Barbuda1985;;240,923,926;3850;G.I. Generation;270;1;;;;;;;
Antigua and Barbuda;1985;male;15-24 years;0;7667;0;Antigua and Barbuda1985;;240,923,926;3850;Generation X;271;1;;;;;;;
Antigua and Barbuda;1985;male;25-34 years;0;6194;0;Antigua and Barbuda1985;;240,923,926;3850;Boomers;272;1;;;;;;;
Antigua and Barbuda;1985;male;35-54 years;0;5970;0;Antigua and Barbuda1985;;240,923,926;3850;Silent;273;1;;;;;;;
Antigua and Barbuda;1985;male;5-14 years;0;7304;0;Antigua and Barbuda1985;;240,923,926;3850;Generation X;274;1;;;;;;;
Antigua and Barbuda;1985;male;55-74 years;0;2723;0;Antigua and Barbuda1985;;240,923,926;3850;G.I. Generation;275;1;;;;;;;
Antigua and Barbuda;1985;male;75+ years;0;424;0;Antigua and Barbuda1985;;240,923,926;3850;G.I. Generation;276;1;;;;;;;
Antigua and Barbuda;1986;female;15-24 years;0;7668;0;Antigua and Barbuda1986;;290,440,148;4740;Generation X;277;1;;;;;;;
Antigua and Barbuda;1986;female;25-34 years;0;6209;0;Antigua and Barbuda1986;;290,440,148;4740;Boomers;278;1;;;;;;;
Antigua and Barbuda;1986;female;35-54 years;0;6101;0;Antigua and Barbuda1986;;290,440,148;4740;Silent;279;1;;;;;;;
Antigua and Barbuda;1986;female;5-14 years;0;6907;0;Antigua and Barbuda1986;;290,440,148;4740;Generation X;280;1;;;;;;;
Antigua and Barbuda;1986;female;55-74 years;0;3764;0;Antigua and Barbuda1986;;290,440,148;4740;G.I. Generation;281;1;;;;;;;
Antigua and Barbuda;1986;female;75+ years;0;1014;0;Antigua and Barbuda1986;;290,440,148;4740;G.I. Generation;282;1;;;;;;;
Antigua and Barbuda;1986;male;15-24 years;0;7563;0;Antigua and Barbuda1986;;290,440,148;4740;Generation X;283;1;;;;;;;
Antigua and Barbuda;1986;male;25-34 years;0;6023;0;Antigua and Barbuda1986;;290,440,148;4740;Boomers;284;1;;;;;;;
Antigua and Barbuda;1986;male;35-54 years;0;5947;0;Antigua and Barbuda1986;;290,440,148;4740;Silent;285;1;;;;;;;
Antigua and Barbuda;1986;male;5-14 years;0;6827;0;Antigua and Barbuda1986;;290,440,148;4740;Generation X;286;1;;;;;;;
Antigua and Barbuda;1986;male;55-74 years;0;2771;0;Antigua and Barbuda1986;;290,440,148;4740;G.I. Generation;287;1;;;;;;;
Antigua and Barbuda;1986;male;75+ years;0;476;0;Antigua and Barbuda1986;;290,440,148;4740;G.I. Generation;288;1;;;;;;;
Antigua and Barbuda;1987;female;15-24 years;0;7583;0;Antigua and Barbuda1987;;337,174,852;5595;Generation X;289;1;;;;;;;
Antigua and Barbuda;1987;female;25-34 years;0;6101;0;Antigua and Barbuda1987;;337,174,852;5595;Boomers;290;1;;;;;;;
Antigua and Barbuda;1987;female;35-54 years;0;6059;0;Antigua and Barbuda1987;;337,174,852;5595;Silent;291;1;;;;;;;
Antigua and Barbuda;1987;female;5-14 years;0;6623;0;Antigua and Barbuda1987;;337,174,852;5595;Generation X;292;1;;;;;;;
Antigua and Barbuda;1987;female;55-74 years;0;3738;0;Antigua and Barbuda1987;;337,174,852;5595;G.I. Generation;293;1;;;;;;;
Antigua and Barbuda;1987;female;75+ years;0;1081;0;Antigua and Barbuda1987;;337,174,852;5595;G.I. Generation;294;1;;;;;;;
Antigua and Barbuda;1987;male;15-24 years;0;7421;0;Antigua and Barbuda1987;;337,174,852;5595;Generation X;295;1;;;;;;;
Antigua and Barbuda;1987;male;25-34 years;0;5893;0;Antigua and Barbuda1987;;337,174,852;5595;Boomers;296;1;;;;;;;
Antigua and Barbuda;1987;male;35-54 years;0;5927;0;Antigua and Barbuda1987;;337,174,852;5595;Silent;297;1;;;;;;;
Antigua and Barbuda;1987;male;5-14 years;0;6499;0;Antigua and Barbuda1987;;337,174,852;5595;Generation X;298;1;;;;;;;
Antigua and Barbuda;1987;male;55-74 years;0;2798;0;Antigua and Barbuda1987;;337,174,852;5595;G.I. Generation;299;1;;;;;;;
Antigua and Barbuda;1987;male;75+ years;0;538;0;Antigua and Barbuda1987;;337,174,852;5595;G.I. Generation;300;1;;;;;;;
Antigua and Barbuda;1988;female;15-24 years;0;7413;0;Antigua and Barbuda1988;;398,637,741;6693;Generation X;301;1;;;;;;;
Antigua and Barbuda;1988;female;25-34 years;0;6041;0;Antigua and Barbuda1988;;398,637,741;6693;Boomers;302;1;;;;;;;
Antigua and Barbuda;1988;female;35-54 years;0;6021;0;Antigua and Barbuda1988;;398,637,741;6693;Silent;303;1;;;;;;;
Antigua and Barbuda;1988;female;5-14 years;0;6527;0;Antigua and Barbuda1988;;398,637,741;6693;Generation X;304;1;;;;;;;
Antigua and Barbuda;1988;female;55-74 years;0;3708;0;Antigua and Barbuda1988;;398,637,741;6693;G.I. Generation;305;1;;;;;;;
Antigua and Barbuda;1988;female;75+ years;0;1141;0;Antigua and Barbuda1988;;398,637,741;6693;G.I. Generation;306;1;;;;;;;
Antigua and Barbuda;1988;male;15-24 years;0;7209;0;Antigua and Barbuda1988;;398,637,741;6693;Generation X;307;1;;;;;;;
Antigua and Barbuda;1988;male;25-34 years;0;5826;0;Antigua and Barbuda1988;;398,637,741;6693;Boomers;308;1;;;;;;;
Antigua and Barbuda;1988;male;35-54 years;0;5907;0;Antigua and Barbuda1988;;398,637,741;6693;Silent;309;1;;;;;;;
Antigua and Barbuda;1988;male;5-14 years;0;6355;0;Antigua and Barbuda1988;;398,637,741;6693;Generation X;310;1;;;;;;;
Antigua and Barbuda;1988;male;55-74 years;0;2813;0;Antigua and Barbuda1988;;398,637,741;6693;G.I. Generation;311;1;;;;;;;
Antigua and Barbuda;1988;male;75+ years;0;603;0;Antigua and Barbuda1988;;398,637,741;6693;G.I. Generation;312;1;;;;;;;
Antigua and Barbuda;1989;female;15-24 years;0;7152;0;Antigua and Barbuda1989;;438,794,778;7407;Generation X;313;1;;;;;;;
Antigua and Barbuda;1989;female;25-34 years;0;6059;0;Antigua and Barbuda1989;;438,794,778;7407;Boomers;314;1;;;;;;;
Antigua and Barbuda;1989;female;35-54 years;0;5969;0;Antigua and Barbuda1989;;438,794,778;7407;Silent;315;1;;;;;;;
Antigua and Barbuda;1989;female;5-14 years;0;6621;0;Antigua and Barbuda1989;;438,794,778;7407;Generation X;316;1;;;;;;;
Antigua and Barbuda;1989;female;55-74 years;0;3696;0;Antigua and Barbuda1989;;438,794,778;7407;G.I. Generation;317;1;;;;;;;
Antigua and Barbuda;1989;female;75+ years;0;1195;0;Antigua and Barbuda1989;;438,794,778;7407;G.I. Generation;318;1;;;;;;;
Antigua and Barbuda;1989;male;15-24 years;0;6927;0;Antigua and Barbuda1989;;438,794,778;7407;Generation X;319;1;;;;;;;
Antigua and Barbuda;1989;male;25-34 years;0;5835;0;Antigua and Barbuda1989;;438,794,778;7407;Boomers;320;1;;;;;;;
Antigua and Barbuda;1989;male;35-54 years;0;5862;0;Antigua and Barbuda1989;;438,794,778;7407;Silent;321;1;;;;;;;
Antigua and Barbuda;1989;male;5-14 years;0;6403;0;Antigua and Barbuda1989;;438,794,778;7407;Generation X;322;1;;;;;;;
Antigua and Barbuda;1989;male;55-74 years;0;2843;0;Antigua and Barbuda1989;;438,794,778;7407;G.I. Generation;323;1;;;;;;;
Antigua and Barbuda;1989;male;75+ years;0;676;0;Antigua and Barbuda1989;;438,794,778;7407;G.I. Generation;324;1;;;;;;;
Antigua and Barbuda;1990;male;35-54 years;1;5799;17.24;Antigua and Barbuda1990;;459,469,074;7744;Silent;325;1;;;;;;;
Antigua and Barbuda;1990;female;15-24 years;0;6827;0;Antigua and Barbuda1990;;459,469,074;7744;Generation X;326;1;;;;;;;
Antigua and Barbuda;1990;female;25-34 years;0;6172;0;Antigua and Barbuda1990;;459,469,074;7744;Boomers;327;1;;;;;;;
Antigua and Barbuda;1990;female;35-54 years;0;5895;0;Antigua and Barbuda1990;;459,469,074;7744;Silent;328;1;;;;;;;
Antigua and Barbuda;1990;female;5-14 years;0;6877;0;Antigua and Barbuda1990;;459,469,074;7744;Generation X;329;1;;;;;;;
Antigua and Barbuda;1990;female;55-74 years;0;3706;0;Antigua and Barbuda1990;;459,469,074;7744;G.I. Generation;330;1;;;;;;;
Antigua and Barbuda;1990;female;75+ years;0;1252;0;Antigua and Barbuda1990;;459,469,074;7744;G.I. Generation;331;1;;;;;;;
Antigua and Barbuda;1990;male;15-24 years;0;6598;0;Antigua and Barbuda1990;;459,469,074;7744;Generation X;332;1;;;;;;;
Antigua and Barbuda;1990;male;25-34 years;0;5937;0;Antigua and Barbuda1990;;459,469,074;7744;Boomers;333;1;;;;;;;
Antigua and Barbuda;1990;male;5-14 years;0;6611;0;Antigua and Barbuda1990;;459,469,074;7744;Generation X;334;1;;;;;;;
Antigua and Barbuda;1990;male;55-74 years;0;2902;0;Antigua and Barbuda1990;;459,469,074;7744;G.I. Generation;335;1;;;;;;;
Antigua and Barbuda;1990;male;75+ years;0;758;0;Antigua and Barbuda1990;;459,469,074;7744;G.I. Generation;336;1;;;;;;;
Antigua and Barbuda;1991;female;15-24 years;0;6595;0;Antigua and Barbuda1991;;481,706,333;7976;Generation X;337;1;;;;;;;
Antigua and Barbuda;1991;female;25-34 years;0;6396;0;Antigua and Barbuda1991;;481,706,333;7976;Boomers;338;1;;;;;;;
Antigua and Barbuda;1991;female;35-54 years;0;6198;0;Antigua and Barbuda1991;;481,706,333;7976;Boomers;339;1;;;;;;;
Antigua and Barbuda;1991;female;5-14 years;0;7089;0;Antigua and Barbuda1991;;481,706,333;7976;Millenials;340;1;;;;;;;
Antigua and Barbuda;1991;female;55-74 years;0;3665;0;Antigua and Barbuda1991;;481,706,333;7976;Silent;341;1;;;;;;;
Antigua and Barbuda;1991;female;75+ years;0;1293;0;Antigua and Barbuda1991;;481,706,333;7976;G.I. Generation;342;1;;;;;;;
Antigua and Barbuda;1991;male;15-24 years;0;6401;0;Antigua and Barbuda1991;;481,706,333;7976;Generation X;343;1;;;;;;;
Antigua and Barbuda;1991;male;25-34 years;0;6156;0;Antigua and Barbuda1991;;481,706,333;7976;Boomers;344;1;;;;;;;
Antigua and Barbuda;1991;male;35-54 years;0;6122;0;Antigua and Barbuda1991;;481,706,333;7976;Boomers;345;1;;;;;;;
Antigua and Barbuda;1991;male;5-14 years;0;6818;0;Antigua and Barbuda1991;;481,706,333;7976;Millenials;346;1;;;;;;;
Antigua and Barbuda;1991;male;55-74 years;0;2857;0;Antigua and Barbuda1991;;481,706,333;7976;Silent;347;1;;;;;;;
Antigua and Barbuda;1991;male;75+ years;0;804;0;Antigua and Barbuda1991;;481,706,333;7976;G.I. Generation;348;1;;;;;;;
Antigua and Barbuda;1992;female;15-24 years;0;6369;0;Antigua and Barbuda1992;;499,281,148;8087;Generation X;349;1;;;;;;;
Antigua and Barbuda;1992;female;25-34 years;0;6650;0;Antigua and Barbuda1992;;499,281,148;8087;Boomers;350;1;;;;;;;
Antigua and Barbuda;1992;female;35-54 years;0;6534;0;Antigua and Barbuda1992;;499,281,148;8087;Boomers;351;1;;;;;;;
Antigua and Barbuda;1992;female;5-14 years;0;7311;0;Antigua and Barbuda1992;;499,281,148;8087;Millenials;352;1;;;;;;;
Antigua and Barbuda;1992;female;55-74 years;0;3648;0;Antigua and Barbuda1992;;499,281,148;8087;Silent;353;1;;;;;;;
Antigua and Barbuda;1992;female;75+ years;0;1339;0;Antigua and Barbuda1992;;499,281,148;8087;G.I. Generation;354;1;;;;;;;
Antigua and Barbuda;1992;male;15-24 years;0;6221;0;Antigua and Barbuda1992;;499,281,148;8087;Generation X;355;1;;;;;;;
Antigua and Barbuda;1992;male;25-34 years;0;6409;0;Antigua and Barbuda1992;;499,281,148;8087;Boomers;356;1;;;;;;;
Antigua and Barbuda;1992;male;35-54 years;0;6497;0;Antigua and Barbuda1992;;499,281,148;8087;Boomers;357;1;;;;;;;
Antigua and Barbuda;1992;male;5-14 years;0;7059;0;Antigua and Barbuda1992;;499,281,148;8087;Millenials;358;1;;;;;;;
Antigua and Barbuda;1992;male;55-74 years;0;2851;0;Antigua and Barbuda1992;;499,281,148;8087;Silent;359;1;;;;;;;
Antigua and Barbuda;1992;male;75+ years;0;853;0;Antigua and Barbuda1992;;499,281,148;8087;G.I. Generation;360;1;;;;;;;
Antigua and Barbuda;1993;male;25-34 years;1;6668;15;Antigua and Barbuda1993;;535,172,778;8453;Boomers;361;1;;;;;;;
Antigua and Barbuda;1993;female;15-24 years;0;6182;0;Antigua and Barbuda1993;;535,172,778;8453;Generation X;362;1;;;;;;;
Antigua and Barbuda;1993;female;25-34 years;0;6914;0;Antigua and Barbuda1993;;535,172,778;8453;Boomers;363;1;;;;;;;
Antigua and Barbuda;1993;female;35-54 years;0;6917;0;Antigua and Barbuda1993;;535,172,778;8453;Boomers;364;1;;;;;;;
Antigua and Barbuda;1993;female;5-14 years;0;7529;0;Antigua and Barbuda1993;;535,172,778;8453;Millenials;365;1;;;;;;;
Antigua and Barbuda;1993;female;55-74 years;0;3662;0;Antigua and Barbuda1993;;535,172,778;8453;Silent;366;1;;;;;;;
Antigua and Barbuda;1993;female;75+ years;0;1386;0;Antigua and Barbuda1993;;535,172,778;8453;G.I. Generation;367;1;;;;;;;
Antigua and Barbuda;1993;male;15-24 years;0;6069;0;Antigua and Barbuda1993;;535,172,778;8453;Generation X;368;1;;;;;;;
Antigua and Barbuda;1993;male;35-54 years;0;6915;0;Antigua and Barbuda1993;;535,172,778;8453;Boomers;369;1;;;;;;;
Antigua and Barbuda;1993;male;5-14 years;0;7298;0;Antigua and Barbuda1993;;535,172,778;8453;Millenials;370;1;;;;;;;
Antigua and Barbuda;1993;male;55-74 years;0;2879;0;Antigua and Barbuda1993;;535,172,778;8453;Silent;371;1;;;;;;;
Antigua and Barbuda;1993;male;75+ years;0;896;0;Antigua and Barbuda1993;;535,172,778;8453;G.I. Generation;372;1;;;;;;;
Antigua and Barbuda;1994;female;15-24 years;0;6083;0;Antigua and Barbuda1994;;589,429,593;9062;Generation X;373;1;;;;;;;
Antigua and Barbuda;1994;female;25-34 years;0;7151;0;Antigua and Barbuda1994;;589,429,593;9062;Boomers;374;1;;;;;;;
Antigua and Barbuda;1994;female;35-54 years;0;7357;0;Antigua and Barbuda1994;;589,429,593;9062;Boomers;375;1;;;;;;;
Antigua and Barbuda;1994;female;5-14 years;0;7722;0;Antigua and Barbuda1994;;589,429,593;9062;Millenials;376;1;;;;;;;
Antigua and Barbuda;1994;female;55-74 years;0;3715;0;Antigua and Barbuda1994;;589,429,593;9062;Silent;377;1;;;;;;;
Antigua and Barbuda;1994;female;75+ years;0;1437;0;Antigua and Barbuda1994;;589,429,593;9062;G.I. Generation;378;1;;;;;;;
Antigua and Barbuda;1994;male;15-24 years;0;5976;0;Antigua and Barbuda1994;;589,429,593;9062;Generation X;379;1;;;;;;;
Antigua and Barbuda;1994;male;25-34 years;0;6886;0;Antigua and Barbuda1994;;589,429,593;9062;Boomers;380;1;;;;;;;
Antigua and Barbuda;1994;male;35-54 years;0;7359;0;Antigua and Barbuda1994;;589,429,593;9062;Boomers;381;1;;;;;;;
Antigua and Barbuda;1994;male;5-14 years;0;7494;0;Antigua and Barbuda1994;;589,429,593;9062;Millenials;382;1;;;;;;;
Antigua and Barbuda;1994;male;55-74 years;0;2935;0;Antigua and Barbuda1994;;589,429,593;9062;Silent;383;1;;;;;;;
Antigua and Barbuda;1994;male;75+ years;0;929;0;Antigua and Barbuda1994;;589,429,593;9062;G.I. Generation;384;1;;;;;;;
Antigua and Barbuda;1995;female;15-24 years;0;6099;0;Antigua and Barbuda1995;;577,280,741;8636;Generation X;385;1;;;;;;;
Antigua and Barbuda;1995;female;25-34 years;0;7333;0;Antigua and Barbuda1995;;577,280,741;8636;Generation X;386;1;;;;;;;
Antigua and Barbuda;1995;female;35-54 years;0;7851;0;Antigua and Barbuda1995;;577,280,741;8636;Boomers;387;1;;;;;;;
Antigua and Barbuda;1995;female;5-14 years;0;7885;0;Antigua and Barbuda1995;;577,280,741;8636;Millenials;388;1;;;;;;;
Antigua and Barbuda;1995;female;55-74 years;0;3808;0;Antigua and Barbuda1995;;577,280,741;8636;Silent;389;1;;;;;;;
Antigua and Barbuda;1995;female;75+ years;0;1488;0;Antigua and Barbuda1995;;577,280,741;8636;G.I. Generation;390;1;;;;;;;
Antigua and Barbuda;1995;male;15-24 years;0;5953;0;Antigua and Barbuda1995;;577,280,741;8636;Generation X;391;1;;;;;;;
Antigua and Barbuda;1995;male;25-34 years;0;7023;0;Antigua and Barbuda1995;;577,280,741;8636;Generation X;392;1;;;;;;;
Antigua and Barbuda;1995;male;35-54 years;0;7809;0;Antigua and Barbuda1995;;577,280,741;8636;Boomers;393;1;;;;;;;
Antigua and Barbuda;1995;male;5-14 years;0;7632;0;Antigua and Barbuda1995;;577,280,741;8636;Millenials;394;1;;;;;;;
Antigua and Barbuda;1995;male;55-74 years;0;3021;0;Antigua and Barbuda1995;;577,280,741;8636;Silent;395;1;;;;;;;
Antigua and Barbuda;1995;male;75+ years;0;944;0;Antigua and Barbuda1995;;577,280,741;8636;G.I. Generation;396;1;;;;;;;
Antigua and Barbuda;1998;female;15-24 years;0;6529;0;Antigua and Barbuda1998;;727,860,593;10078;Generation X;397;1;;;;;;;
Antigua and Barbuda;1998;female;25-34 years;0;8332;0;Antigua and Barbuda1998;;727,860,593;10078;Generation X;398;1;;;;;;;
Antigua and Barbuda;1998;female;35-54 years;0;9615;0;Antigua and Barbuda1998;;727,860,593;10078;Boomers;399;1;;;;;;;
Antigua and Barbuda;1998;female;5-14 years;0;8183;0;Antigua and Barbuda1998;;727,860,593;10078;Millenials;400;1;;;;;;;
Antigua and Barbuda;1998;female;55-74 years;0;3921;0;Antigua and Barbuda1998;;727,860,593;10078;Silent;401;1;;;;;;;
Antigua and Barbuda;1998;female;75+ years;0;1476;0;Antigua and Barbuda1998;;727,860,593;10078;G.I. Generation;402;1;;;;;;;
Antigua and Barbuda;1998;male;15-24 years;0;5916;0;Antigua and Barbuda1998;;727,860,593;10078;Generation X;403;1;;;;;;;
Antigua and Barbuda;1998;male;25-34 years;0;7294;0;Antigua and Barbuda1998;;727,860,593;10078;Generation X;404;1;;;;;;;
Antigua and Barbuda;1998;male;35-54 years;0;9086;0;Antigua and Barbuda1998;;727,860,593;10078;Boomers;405;1;;;;;;;
Antigua and Barbuda;1998;male;5-14 years;0;7706;0;Antigua and Barbuda1998;;727,860,593;10078;Millenials;406;1;;;;;;;
Antigua and Barbuda;1998;male;55-74 years;0;3213;0;Antigua and Barbuda1998;;727,860,593;10078;Silent;407;1;;;;;;;
Antigua and Barbuda;1998;male;75+ years;0;954;0;Antigua and Barbuda1998;;727,860,593;10078;G.I. Generation;408;1;;;;;;;
Antigua and Barbuda;1999;female;15-24 years;0;6589;0;Antigua and Barbuda1999;;766,198,926;10378;Generation X;409;1;;;;;;;
Antigua and Barbuda;1999;female;25-34 years;0;8526;0;Antigua and Barbuda1999;;766,198,926;10378;Generation X;410;1;;;;;;;
Antigua and Barbuda;1999;female;35-54 years;0;10311;0;Antigua and Barbuda1999;;766,198,926;10378;Boomers;411;1;;;;;;;
Antigua and Barbuda;1999;female;5-14 years;0;8314;0;Antigua and Barbuda1999;;766,198,926;10378;Millenials;412;1;;;;;;;
Antigua and Barbuda;1999;female;55-74 years;0;3968;0;Antigua and Barbuda1999;;766,198,926;10378;Silent;413;1;;;;;;;
Antigua and Barbuda;1999;female;75+ years;0;1451;0;Antigua and Barbuda1999;;766,198,926;10378;G.I. Generation;414;1;;;;;;;
Antigua and Barbuda;1999;male;15-24 years;0;5845;0;Antigua and Barbuda1999;;766,198,926;10378;Generation X;415;1;;;;;;;
Antigua and Barbuda;1999;male;25-34 years;0;7263;0;Antigua and Barbuda1999;;766,198,926;10378;Generation X;416;1;;;;;;;
Antigua and Barbuda;1999;male;35-54 years;0;9537;0;Antigua and Barbuda1999;;766,198,926;10378;Boomers;417;1;;;;;;;
